"county","gender","race","year","y","n","NAME"
65,2,2,1983,0,337,"Pickaway"
65,2,2,1984,0,346,"Pickaway"
65,2,2,1985,0,377,"Pickaway"
65,2,2,1986,0,387,"Pickaway"
65,2,2,1987,1,401,"Pickaway"
65,2,2,1988,0,412,"Pickaway"
66,1,1,1968,3,9414,"Pike"
66,1,1,1969,6,9380,"Pike"
66,1,1,1970,2,9282,"Pike"
66,1,1,1971,5,9307,"Pike"
66,1,1,1972,4,9973,"Pike"
66,1,1,1973,8,9989,"Pike"
66,1,1,1974,4,10073,"Pike"
66,1,1,1975,3,10381,"Pike"
66,1,1,1976,10,10557,"Pike"
66,1,1,1977,4,10650,"Pike"
66,1,1,1978,7,10861,"Pike"
66,1,1,1979,7,10977,"Pike"
66,1,1,1980,10,11212,"Pike"
66,1,1,1981,7,11615,"Pike"
66,1,1,1982,6,11940,"Pike"
66,1,1,1983,14,12111,"Pike"
66,1,1,1984,12,12251,"Pike"
66,1,1,1985,6,12366,"Pike"
66,1,1,1986,8,12137,"Pike"
66,1,1,1987,11,12310,"Pike"
66,1,1,1988,19,12358,"Pike"
66,1,2,1968,0,165,"Pike"
66,1,2,1969,0,154,"Pike"
66,1,2,1970,0,149,"Pike"
66,1,2,1971,0,148,"Pike"
66,1,2,1972,0,151,"Pike"
66,1,2,1973,0,151,"Pike"
66,1,2,1974,0,152,"Pike"
66,1,2,1975,0,145,"Pike"
66,1,2,1976,0,142,"Pike"
66,1,2,1977,0,149,"Pike"
66,1,2,1978,1,149,"Pike"
66,1,2,1979,0,156,"Pike"
66,1,2,1980,0,154,"Pike"
66,1,2,1981,0,151,"Pike"
66,1,2,1982,0,156,"Pike"
66,1,2,1983,0,155,"Pike"
66,1,2,1984,0,158,"Pike"
66,1,2,1985,0,161,"Pike"
66,1,2,1986,0,154,"Pike"
66,1,2,1987,0,153,"Pike"
66,1,2,1988,1,157,"Pike"
66,2,1,1968,1,9546,"Pike"
66,2,1,1969,2,9482,"Pike"
66,2,1,1970,0,9434,"Pike"
66,2,1,1971,0,9425,"Pike"
66,2,1,1972,2,9995,"Pike"
66,2,1,1973,0,10074,"Pike"
66,2,1,1974,2,10088,"Pike"
66,2,1,1975,2,10448,"Pike"
66,2,1,1976,1,10536,"Pike"
66,2,1,1977,1,10658,"Pike"
66,2,1,1978,0,10958,"Pike"
66,2,1,1979,1,11101,"Pike"
66,2,1,1980,4,11378,"Pike"
66,2,1,1981,3,11761,"Pike"
66,2,1,1982,4,12099,"Pike"
66,2,1,1983,6,12195,"Pike"
66,2,1,1984,5,12285,"Pike"
66,2,1,1985,2,12385,"Pike"
66,2,1,1986,3,12132,"Pike"
66,2,1,1987,2,12295,"Pike"
66,2,1,1988,3,12286,"Pike"
66,2,2,1968,0,159,"Pike"
66,2,2,1969,0,153,"Pike"
66,2,2,1970,0,149,"Pike"
66,2,2,1971,0,141,"Pike"
66,2,2,1972,0,149,"Pike"
66,2,2,1973,0,147,"Pike"
66,2,2,1974,0,152,"Pike"
66,2,2,1975,0,152,"Pike"
66,2,2,1976,0,159,"Pike"
66,2,2,1977,0,158,"Pike"
66,2,2,1978,0,164,"Pike"
66,2,2,1979,0,163,"Pike"
66,2,2,1980,0,164,"Pike"
66,2,2,1981,0,170,"Pike"
66,2,2,1982,0,174,"Pike"
66,2,2,1983,0,176,"Pike"
66,2,2,1984,0,173,"Pike"
66,2,2,1985,0,172,"Pike"
66,2,2,1986,0,172,"Pike"
66,2,2,1987,0,179,"Pike"
66,2,2,1988,0,178,"Pike"
67,1,1,1968,11,59130,"Portage"
67,1,1,1969,22,60098,"Portage"
67,1,1,1970,19,60894,"Portage"
67,1,1,1971,20,62428,"Portage"
67,1,1,1972,24,62790,"Portage"
67,1,1,1973,25,63526,"Portage"
67,1,1,1974,33,64124,"Portage"
67,1,1,1975,25,63968,"Portage"
67,1,1,1976,23,64442,"Portage"
67,1,1,1977,25,64252,"Portage"
67,1,1,1978,24,64629,"Portage"
67,1,1,1979,21,64489,"Portage"
67,1,1,1980,31,65067,"Portage"
67,1,1,1981,31,65962,"Portage"
67,1,1,1982,49,65941,"Portage"
67,1,1,1983,39,65617,"Portage"
67,1,1,1984,39,65600,"Portage"
67,1,1,1985,40,65631,"Portage"
67,1,1,1986,27,65972,"Portage"
67,1,1,1987,42,66334,"Portage"
67,1,1,1988,37,66572,"Portage"
67,1,2,1968,1,1375,"Portage"
67,1,2,1969,1,1448,"Portage"
67,1,2,1970,1,1555,"Portage"
67,1,2,1971,1,1615,"Portage"
67,1,2,1972,0,1680,"Portage"
67,1,2,1973,0,1755,"Portage"
67,1,2,1974,1,1830,"Portage"
67,1,2,1975,0,1879,"Portage"
67,1,2,1976,0,1951,"Portage"
67,1,2,1977,1,2017,"Portage"
67,1,2,1978,0,2096,"Portage"
67,1,2,1979,0,2143,"Portage"
67,1,2,1980,0,2241,"Portage"
67,1,2,1981,2,2331,"Portage"
67,1,2,1982,0,2400,"Portage"
67,1,2,1983,1,2413,"Portage"
67,1,2,1984,0,2440,"Portage"
67,1,2,1985,2,2468,"Portage"
67,1,2,1986,1,2513,"Portage"
67,1,2,1987,2,2549,"Portage"
67,1,2,1988,1,2569,"Portage"
67,2,1,1968,2,60248,"Portage"
67,2,1,1969,1,61088,"Portage"
67,2,1,1970,5,61788,"Portage"
67,2,1,1971,5,63047,"Portage"
67,2,1,1972,4,63324,"Portage"
67,2,1,1973,2,64100,"Portage"
67,2,1,1974,7,64817,"Portage"
67,2,1,1975,8,64774,"Portage"
67,2,1,1976,11,65196,"Portage"
67,2,1,1977,12,65057,"Portage"
67,2,1,1978,9,65482,"Portage"
67,2,1,1979,16,65459,"Portage"
67,2,1,1980,6,66196,"Portage"
67,2,1,1981,16,66920,"Portage"
67,2,1,1982,16,66635,"Portage"
67,2,1,1983,15,66254,"Portage"
67,2,1,1984,24,65977,"Portage"
67,2,1,1985,14,65744,"Portage"
67,2,1,1986,16,66108,"Portage"
67,2,1,1987,18,66282,"Portage"
67,2,1,1988,17,66495,"Portage"
67,2,2,1968,0,1382,"Portage"
67,2,2,1969,0,1461,"Portage"
67,2,2,1970,0,1547,"Portage"
67,2,2,1971,0,1651,"Portage"
67,2,2,1972,0,1703,"Portage"
67,2,2,1973,0,1798,"Portage"
67,2,2,1974,0,1840,"Portage"
67,2,2,1975,1,1902,"Portage"
67,2,2,1976,1,1980,"Portage"
67,2,2,1977,0,2041,"Portage"
67,2,2,1978,0,2118,"Portage"
67,2,2,1979,1,2165,"Portage"
67,2,2,1980,0,2266,"Portage"
67,2,2,1981,0,2319,"Portage"
67,2,2,1982,1,2367,"Portage"
67,2,2,1983,0,2351,"Portage"
67,2,2,1984,2,2334,"Portage"
67,2,2,1985,2,2329,"Portage"
67,2,2,1986,0,2381,"Portage"
67,2,2,1987,0,2400,"Portage"
67,2,2,1988,0,2424,"Portage"
68,1,1,1968,4,16321,"Preble"
68,1,1,1969,6,16593,"Preble"
68,1,1,1970,5,17014,"Preble"
68,1,1,1971,8,17502,"Preble"
68,1,1,1972,12,17643,"Preble"
68,1,1,1973,7,17473,"Preble"
68,1,1,1974,7,17372,"Preble"
68,1,1,1975,10,17721,"Preble"
68,1,1,1976,9,17880,"Preble"
68,1,1,1977,8,18032,"Preble"
68,1,1,1978,9,18186,"Preble"
68,1,1,1979,9,18515,"Preble"
68,1,1,1980,18,18625,"Preble"
68,1,1,1981,10,18754,"Preble"
68,1,1,1982,19,18735,"Preble"
68,1,1,1983,20,18912,"Preble"
68,1,1,1984,17,19393,"Preble"
68,1,1,1985,16,19653,"Preble"
68,1,1,1986,19,19462,"Preble"
68,1,1,1987,9,19773,"Preble"
68,1,1,1988,14,19810,"Preble"
68,1,2,1968,0,64,"Preble"
68,1,2,1969,0,60,"Preble"
68,1,2,1970,0,61,"Preble"
68,1,2,1971,0,65,"Preble"
68,1,2,1972,0,70,"Preble"
68,1,2,1973,0,73,"Preble"
68,1,2,1974,0,82,"Preble"
68,1,2,1975,0,79,"Preble"
68,1,2,1976,0,81,"Preble"
68,1,2,1977,0,88,"Preble"
68,1,2,1978,0,96,"Preble"
68,1,2,1979,0,106,"Preble"
68,1,2,1980,0,102,"Preble"
68,1,2,1981,0,105,"Preble"
68,1,2,1982,0,108,"Preble"
68,1,2,1983,1,114,"Preble"
68,1,2,1984,0,118,"Preble"
68,1,2,1985,0,121,"Preble"
68,1,2,1986,0,129,"Preble"
68,1,2,1987,0,131,"Preble"
68,1,2,1988,0,138,"Preble"
68,2,1,1968,1,16941,"Preble"
68,2,1,1969,1,17253,"Preble"
68,2,1,1970,3,17639,"Preble"
68,2,1,1971,0,18155,"Preble"
68,2,1,1972,4,18283,"Preble"
68,2,1,1973,0,18041,"Preble"
68,2,1,1974,2,17961,"Preble"
68,2,1,1975,2,18284,"Preble"
68,2,1,1976,3,18476,"Preble"
68,2,1,1977,3,18621,"Preble"
68,2,1,1978,4,18798,"Preble"
68,2,1,1979,4,19120,"Preble"
68,2,1,1980,6,19230,"Preble"
68,2,1,1981,3,19111,"Preble"
68,2,1,1982,2,18850,"Preble"
68,2,1,1983,6,18854,"Preble"
68,2,1,1984,4,19080,"Preble"
68,2,1,1985,6,19067,"Preble"
68,2,1,1986,7,18955,"Preble"
68,2,1,1987,9,19110,"Preble"
68,2,1,1988,4,19215,"Preble"
68,2,2,1968,0,63,"Preble"
68,2,2,1969,0,66,"Preble"
68,2,2,1970,0,71,"Preble"
68,2,2,1971,0,74,"Preble"
68,2,2,1972,0,83,"Preble"
68,2,2,1973,0,86,"Preble"
68,2,2,1974,0,88,"Preble"
68,2,2,1975,0,91,"Preble"
68,2,2,1976,0,95,"Preble"
68,2,2,1977,0,98,"Preble"
68,2,2,1978,0,103,"Preble"
68,2,2,1979,0,107,"Preble"
68,2,2,1980,0,109,"Preble"
68,2,2,1981,0,109,"Preble"
68,2,2,1982,0,113,"Preble"
68,2,2,1983,0,114,"Preble"
68,2,2,1984,0,121,"Preble"
68,2,2,1985,0,126,"Preble"
68,2,2,1986,0,128,"Preble"
68,2,2,1987,0,135,"Preble"
68,2,2,1988,0,138,"Preble"
69,1,1,1968,4,15198,"Putnam"
69,1,1,1969,1,15339,"Putnam"
69,1,1,1970,3,15500,"Putnam"
69,1,1,1971,3,15792,"Putnam"
69,1,1,1972,4,16240,"Putnam"
69,1,1,1973,5,16294,"Putnam"
69,1,1,1974,6,16190,"Putnam"
69,1,1,1975,6,16550,"Putnam"
69,1,1,1976,12,16777,"Putnam"
69,1,1,1977,7,16666,"Putnam"
69,1,1,1978,6,16484,"Putnam"
69,1,1,1979,10,17095,"Putnam"
69,1,1,1980,12,16380,"Putnam"
69,1,1,1981,10,16573,"Putnam"
69,1,1,1982,6,16519,"Putnam"
69,1,1,1983,10,16416,"Putnam"
69,1,1,1984,5,16596,"Putnam"
69,1,1,1985,8,16560,"Putnam"
69,1,1,1986,10,16546,"Putnam"
69,1,1,1987,12,16680,"Putnam"
69,1,1,1988,8,16754,"Putnam"
69,1,2,1968,0,23,"Putnam"
69,1,2,1969,0,24,"Putnam"
69,1,2,1970,0,21,"Putnam"
69,1,2,1971,0,21,"Putnam"
69,1,2,1972,0,22,"Putnam"
69,1,2,1973,0,20,"Putnam"
69,1,2,1974,0,22,"Putnam"
69,1,2,1975,0,22,"Putnam"
69,1,2,1976,0,23,"Putnam"
69,1,2,1977,0,25,"Putnam"
69,1,2,1978,0,30,"Putnam"
69,1,2,1979,0,34,"Putnam"
69,1,2,1980,0,30,"Putnam"
69,1,2,1981,0,26,"Putnam"
69,1,2,1982,0,24,"Putnam"
69,1,2,1983,0,23,"Putnam"
69,1,2,1984,0,21,"Putnam"
69,1,2,1985,0,19,"Putnam"
69,1,2,1986,0,16,"Putnam"
69,1,2,1987,0,15,"Putnam"
69,1,2,1988,0,16,"Putnam"
69,2,1,1968,1,15218,"Putnam"
69,2,1,1969,1,15417,"Putnam"
69,2,1,1970,0,15609,"Putnam"
69,2,1,1971,0,15890,"Putnam"
69,2,1,1972,0,16333,"Putnam"
69,2,1,1973,1,16327,"Putnam"
69,2,1,1974,0,16334,"Putnam"
69,2,1,1975,2,16677,"Putnam"
69,2,1,1976,3,16930,"Putnam"
69,2,1,1977,1,16806,"Putnam"
69,2,1,1978,2,16669,"Putnam"
69,2,1,1979,1,17200,"Putnam"
69,2,1,1980,1,16524,"Putnam"
69,2,1,1981,4,16694,"Putnam"
69,2,1,1982,3,16613,"Putnam"
69,2,1,1983,3,16593,"Putnam"
69,2,1,1984,5,16799,"Putnam"
69,2,1,1985,4,16745,"Putnam"
69,2,1,1986,6,16742,"Putnam"
69,2,1,1987,2,16838,"Putnam"
69,2,1,1988,3,16878,"Putnam"
69,2,2,1968,0,33,"Putnam"
69,2,2,1969,0,31,"Putnam"
69,2,2,1970,0,33,"Putnam"
69,2,2,1971,0,31,"Putnam"
69,2,2,1972,0,30,"Putnam"
69,2,2,1973,0,30,"Putnam"
69,2,2,1974,0,31,"Putnam"
69,2,2,1975,0,30,"Putnam"
69,2,2,1976,0,29,"Putnam"
69,2,2,1977,0,29,"Putnam"
69,2,2,1978,0,30,"Putnam"
69,2,2,1979,0,28,"Putnam"
69,2,2,1980,0,28,"Putnam"
69,2,2,1981,0,27,"Putnam"
69,2,2,1982,0,25,"Putnam"
69,2,2,1983,0,22,"Putnam"
69,2,2,1984,0,20,"Putnam"
69,2,2,1985,0,19,"Putnam"
69,2,2,1986,0,20,"Putnam"
69,2,2,1987,0,15,"Putnam"
69,2,2,1988,0,11,"Putnam"
70,1,1,1968,27,59958,"Richland"
70,1,1,1969,27,59649,"Richland"
70,1,1,1970,28,59266,"Richland"
70,1,1,1971,30,59345,"Richland"
70,1,1,1972,20,60092,"Richland"
70,1,1,1973,35,60082,"Richland"
70,1,1,1974,37,59765,"Richland"
70,1,1,1975,33,59823,"Richland"
70,1,1,1976,44,59936,"Richland"
70,1,1,1977,32,59593,"Richland"
70,1,1,1978,35,59669,"Richland"
70,1,1,1979,34,59257,"Richland"
70,1,1,1980,47,59297,"Richland"
70,1,1,1981,41,59226,"Richland"
70,1,1,1982,41,58549,"Richland"
70,1,1,1983,38,57838,"Richland"
70,1,1,1984,49,58273,"Richland"
70,1,1,1985,34,58134,"Richland"
70,1,1,1986,52,57486,"Richland"
70,1,1,1987,46,57484,"Richland"
70,1,1,1988,40,57235,"Richland"
70,1,2,1968,2,4964,"Richland"
70,1,2,1969,3,4890,"Richland"
70,1,2,1970,1,4840,"Richland"
70,1,2,1971,2,4738,"Richland"
70,1,2,1972,6,4738,"Richland"
70,1,2,1973,3,4705,"Richland"
70,1,2,1974,1,4829,"Richland"
70,1,2,1975,3,4965,"Richland"
70,1,2,1976,2,5025,"Richland"
70,1,2,1977,1,4898,"Richland"
70,1,2,1978,3,4927,"Richland"
70,1,2,1979,2,4974,"Richland"
70,1,2,1980,4,5203,"Richland"
70,1,2,1981,5,5293,"Richland"
70,1,2,1982,4,5354,"Richland"
70,1,2,1983,4,5358,"Richland"
70,1,2,1984,4,5446,"Richland"
70,1,2,1985,3,5493,"Richland"
70,1,2,1986,7,5569,"Richland"
70,1,2,1987,3,5623,"Richland"
70,1,2,1988,2,5647,"Richland"
70,2,1,1968,6,62078,"Richland"
70,2,1,1969,6,61736,"Richland"
70,2,1,1970,10,61213,"Richland"
70,2,1,1971,3,61205,"Richland"
70,2,1,1972,4,61799,"Richland"
70,2,1,1973,9,61901,"Richland"
70,2,1,1974,7,61581,"Richland"
70,2,1,1975,11,61813,"Richland"
70,2,1,1976,8,61909,"Richland"
70,2,1,1977,14,61631,"Richland"
70,2,1,1978,13,61752,"Richland"
70,2,1,1979,9,61420,"Richland"
70,2,1,1980,10,61539,"Richland"
70,2,1,1981,18,61556,"Richland"
70,2,1,1982,18,60983,"Richland"
70,2,1,1983,17,60410,"Richland"
70,2,1,1984,12,60906,"Richland"
70,2,1,1985,13,60877,"Richland"
70,2,1,1986,19,60085,"Richland"
70,2,1,1987,29,60063,"Richland"
70,2,1,1988,22,59779,"Richland"
70,2,2,1968,1,4020,"Richland"
70,2,2,1969,0,4011,"Richland"
70,2,2,1970,1,4093,"Richland"
70,2,2,1971,0,4054,"Richland"
70,2,2,1972,0,4172,"Richland"
70,2,2,1973,2,4255,"Richland"
70,2,2,1974,0,4295,"Richland"
70,2,2,1975,1,4362,"Richland"
70,2,2,1976,0,4433,"Richland"
70,2,2,1977,1,4459,"Richland"
70,2,2,1978,1,4552,"Richland"
70,2,2,1979,0,4580,"Richland"
70,2,2,1980,1,4683,"Richland"
70,2,2,1981,2,4701,"Richland"
70,2,2,1982,0,4693,"Richland"
70,2,2,1983,0,4658,"Richland"
70,2,2,1984,1,4714,"Richland"
70,2,2,1985,0,4724,"Richland"
70,2,2,1986,1,4710,"Richland"
70,2,2,1987,1,4767,"Richland"
70,2,2,1988,3,4775,"Richland"
71,1,1,1968,15,29749,"Ross"
71,1,1,1969,13,29518,"Ross"
71,1,1,1970,11,29289,"Ross"
71,1,1,1971,20,29289,"Ross"
71,1,1,1972,16,29683,"Ross"
71,1,1,1973,14,29722,"Ross"
71,1,1,1974,10,29527,"Ross"
71,1,1,1975,15,29869,"Ross"
71,1,1,1976,12,29746,"Ross"
71,1,1,1977,27,30353,"Ross"
71,1,1,1978,25,30694,"Ross"
71,1,1,1979,18,30763,"Ross"
71,1,1,1980,18,30736,"Ross"
71,1,1,1981,24,31099,"Ross"
71,1,1,1982,19,31147,"Ross"
71,1,1,1983,24,31365,"Ross"
71,1,1,1984,23,32074,"Ross"
71,1,1,1985,21,32252,"Ross"
71,1,1,1986,18,31908,"Ross"
71,1,1,1987,27,32183,"Ross"
71,1,1,1988,27,32214,"Ross"
71,1,2,1968,1,1828,"Ross"
71,1,2,1969,1,1824,"Ross"
71,1,2,1970,1,1838,"Ross"
71,1,2,1971,3,1866,"Ross"
71,1,2,1972,0,1915,"Ross"
71,1,2,1973,2,1959,"Ross"
71,1,2,1974,2,1979,"Ross"
71,1,2,1975,0,2036,"Ross"
71,1,2,1976,1,2042,"Ross"
71,1,2,1977,2,2119,"Ross"
71,1,2,1978,1,2175,"Ross"
71,1,2,1979,1,2226,"Ross"
71,1,2,1980,1,2275,"Ross"
71,1,2,1981,3,2354,"Ross"
71,1,2,1982,2,2411,"Ross"
71,1,2,1983,2,2488,"Ross"
71,1,2,1984,0,2587,"Ross"
71,1,2,1985,0,2613,"Ross"
71,1,2,1986,0,2650,"Ross"
71,1,2,1987,1,2696,"Ross"
71,1,2,1988,0,2699,"Ross"
71,2,1,1968,2,28865,"Ross"
71,2,1,1969,3,28755,"Ross"
71,2,1,1970,3,28590,"Ross"
71,2,1,1971,3,28568,"Ross"
71,2,1,1972,6,28939,"Ross"
71,2,1,1973,4,29069,"Ross"
71,2,1,1974,7,28886,"Ross"
71,2,1,1975,2,29299,"Ross"
71,2,1,1976,4,29322,"Ross"
71,2,1,1977,9,29918,"Ross"
71,2,1,1978,6,30338,"Ross"
71,2,1,1979,8,30504,"Ross"
71,2,1,1980,4,30542,"Ross"
71,2,1,1981,6,30710,"Ross"
71,2,1,1982,6,30704,"Ross"
71,2,1,1983,8,30794,"Ross"
71,2,1,1984,13,31302,"Ross"
71,2,1,1985,8,31386,"Ross"
71,2,1,1986,7,30924,"Ross"
71,2,1,1987,8,31223,"Ross"
71,2,1,1988,15,31217,"Ross"
71,2,2,1968,0,1247,"Ross"
71,2,2,1969,0,1229,"Ross"
71,2,2,1970,0,1219,"Ross"
71,2,2,1971,0,1212,"Ross"
71,2,2,1972,0,1230,"Ross"
71,2,2,1973,0,1230,"Ross"
71,2,2,1974,0,1224,"Ross"
71,2,2,1975,1,1261,"Ross"
71,2,2,1976,0,1274,"Ross"
71,2,2,1977,0,1308,"Ross"
71,2,2,1978,1,1346,"Ross"
71,2,2,1979,0,1357,"Ross"
71,2,2,1980,0,1392,"Ross"
71,2,2,1981,0,1407,"Ross"
71,2,2,1982,1,1414,"Ross"
71,2,2,1983,0,1422,"Ross"
71,2,2,1984,0,1451,"Ross"
71,2,2,1985,0,1463,"Ross"
71,2,2,1986,0,1446,"Ross"
71,2,2,1987,0,1464,"Ross"
71,2,2,1988,0,1482,"Ross"
72,1,1,1968,16,29034,"Sandusky"
72,1,1,1969,12,29047,"Sandusky"
72,1,1,1970,17,28949,"Sandusky"
72,1,1,1971,14,29167,"Sandusky"
72,1,1,1972,10,29981,"Sandusky"
72,1,1,1973,19,30403,"Sandusky"
72,1,1,1974,15,30170,"Sandusky"
72,1,1,1975,14,30541,"Sandusky"
72,1,1,1976,15,30446,"Sandusky"
72,1,1,1977,21,30553,"Sandusky"
72,1,1,1978,23,30688,"Sandusky"
72,1,1,1979,15,30562,"Sandusky"
72,1,1,1980,18,30197,"Sandusky"
72,1,1,1981,13,30152,"Sandusky"
72,1,1,1982,19,29950,"Sandusky"
72,1,1,1983,15,29807,"Sandusky"
72,1,1,1984,22,30161,"Sandusky"
72,1,1,1985,21,30113,"Sandusky"
72,1,1,1986,25,29984,"Sandusky"
72,1,1,1987,14,30036,"Sandusky"
72,1,1,1988,18,29937,"Sandusky"
72,1,2,1968,0,584,"Sandusky"
72,1,2,1969,1,585,"Sandusky"
72,1,2,1970,0,594,"Sandusky"
72,1,2,1971,0,603,"Sandusky"
72,1,2,1972,0,617,"Sandusky"
72,1,2,1973,0,641,"Sandusky"
72,1,2,1974,0,651,"Sandusky"
72,1,2,1975,0,671,"Sandusky"
72,1,2,1976,0,677,"Sandusky"
72,1,2,1977,0,691,"Sandusky"
72,1,2,1978,0,696,"Sandusky"
72,1,2,1979,0,710,"Sandusky"
72,1,2,1980,1,728,"Sandusky"
72,1,2,1981,0,725,"Sandusky"
72,1,2,1982,0,741,"Sandusky"
72,1,2,1983,0,761,"Sandusky"
72,1,2,1984,1,783,"Sandusky"
72,1,2,1985,0,785,"Sandusky"
72,1,2,1986,0,791,"Sandusky"
72,1,2,1987,1,797,"Sandusky"
72,1,2,1988,1,818,"Sandusky"
72,2,1,1968,0,30825,"Sandusky"
72,2,1,1969,7,30799,"Sandusky"
72,2,1,1970,1,30582,"Sandusky"
72,2,1,1971,0,30704,"Sandusky"
72,2,1,1972,4,31431,"Sandusky"
72,2,1,1973,3,31724,"Sandusky"
72,2,1,1974,2,31492,"Sandusky"
72,2,1,1975,2,31927,"Sandusky"
72,2,1,1976,4,31638,"Sandusky"
72,2,1,1977,5,31794,"Sandusky"
72,2,1,1978,8,31886,"Sandusky"
72,2,1,1979,8,31688,"Sandusky"
72,2,1,1980,8,31310,"Sandusky"
72,2,1,1981,10,31088,"Sandusky"
72,2,1,1982,7,30746,"Sandusky"
72,2,1,1983,8,30418,"Sandusky"
72,2,1,1984,2,30584,"Sandusky"
72,2,1,1985,12,30337,"Sandusky"
72,2,1,1986,7,30104,"Sandusky"
72,2,1,1987,7,30096,"Sandusky"
72,2,1,1988,13,30018,"Sandusky"
72,2,2,1968,0,618,"Sandusky"
72,2,2,1969,0,611,"Sandusky"
72,2,2,1970,0,626,"Sandusky"
72,2,2,1971,0,640,"Sandusky"
72,2,2,1972,0,665,"Sandusky"
72,2,2,1973,0,692,"Sandusky"
72,2,2,1974,0,699,"Sandusky"
72,2,2,1975,1,727,"Sandusky"
72,2,2,1976,0,724,"Sandusky"
72,2,2,1977,0,749,"Sandusky"
72,2,2,1978,0,770,"Sandusky"
72,2,2,1979,0,777,"Sandusky"
72,2,2,1980,0,791,"Sandusky"
72,2,2,1981,0,799,"Sandusky"
72,2,2,1982,0,807,"Sandusky"
72,2,2,1983,1,817,"Sandusky"
72,2,2,1984,0,842,"Sandusky"
72,2,2,1985,1,846,"Sandusky"
72,2,2,1986,1,853,"Sandusky"
72,2,2,1987,0,876,"Sandusky"
72,2,2,1988,0,880,"Sandusky"
73,1,1,1968,22,35832,"Scioto"
73,1,1,1969,28,36020,"Scioto"
73,1,1,1970,32,36089,"Scioto"
73,1,1,1971,32,36607,"Scioto"
73,1,1,1972,38,37566,"Scioto"
73,1,1,1973,25,37420,"Scioto"
73,1,1,1974,23,37569,"Scioto"
73,1,1,1975,29,38079,"Scioto"
73,1,1,1976,29,39832,"Scioto"
73,1,1,1977,28,39566,"Scioto"
73,1,1,1978,24,39192,"Scioto"
73,1,1,1979,34,39392,"Scioto"
73,1,1,1980,35,39211,"Scioto"
73,1,1,1981,30,39174,"Scioto"
73,1,1,1982,42,39189,"Scioto"
73,1,1,1983,31,39446,"Scioto"
73,1,1,1984,50,39219,"Scioto"
73,1,1,1985,43,38722,"Scioto"
73,1,1,1986,45,38009,"Scioto"
73,1,1,1987,38,38039,"Scioto"
73,1,1,1988,46,37676,"Scioto"
73,1,2,1968,1,555,"Scioto"
73,1,2,1969,1,606,"Scioto"
73,1,2,1970,0,673,"Scioto"
73,1,2,1971,0,783,"Scioto"
73,1,2,1972,2,897,"Scioto"
73,1,2,1973,1,998,"Scioto"
73,1,2,1974,0,1096,"Scioto"
73,1,2,1975,3,1214,"Scioto"
73,1,2,1976,1,1366,"Scioto"
73,1,2,1977,0,1461,"Scioto"
73,1,2,1978,2,1550,"Scioto"
73,1,2,1979,0,1683,"Scioto"
73,1,2,1980,3,1785,"Scioto"
73,1,2,1981,0,1876,"Scioto"
73,1,2,1982,1,1999,"Scioto"
73,1,2,1983,0,2010,"Scioto"
73,1,2,1984,0,1962,"Scioto"
73,1,2,1985,0,1911,"Scioto"
73,1,2,1986,0,1920,"Scioto"
73,1,2,1987,0,1924,"Scioto"
73,1,2,1988,1,1922,"Scioto"
73,2,1,1968,7,39098,"Scioto"
73,2,1,1969,2,39219,"Scioto"
73,2,1,1970,5,39307,"Scioto"
73,2,1,1971,7,39670,"Scioto"
73,2,1,1972,10,40712,"Scioto"
73,2,1,1973,4,40383,"Scioto"
73,2,1,1974,7,40649,"Scioto"
73,2,1,1975,8,41159,"Scioto"
73,2,1,1976,6,42941,"Scioto"
73,2,1,1977,4,42624,"Scioto"
73,2,1,1978,8,42273,"Scioto"
73,2,1,1979,7,42502,"Scioto"
73,2,1,1980,16,42372,"Scioto"
73,2,1,1981,8,42125,"Scioto"
73,2,1,1982,11,42154,"Scioto"
73,2,1,1983,12,42310,"Scioto"
73,2,1,1984,20,42123,"Scioto"
73,2,1,1985,13,41583,"Scioto"
73,2,1,1986,26,40793,"Scioto"
73,2,1,1987,18,40745,"Scioto"
73,2,1,1988,20,40321,"Scioto"
73,2,2,1968,0,733,"Scioto"
73,2,2,1969,0,739,"Scioto"
73,2,2,1970,0,765,"Scioto"
73,2,2,1971,0,767,"Scioto"
73,2,2,1972,0,794,"Scioto"
73,2,2,1973,0,800,"Scioto"
73,2,2,1974,1,802,"Scioto"
73,2,2,1975,0,823,"Scioto"
73,2,2,1976,2,867,"Scioto"
73,2,2,1977,0,849,"Scioto"
73,2,2,1978,0,853,"Scioto"
73,2,2,1979,0,865,"Scioto"
73,2,2,1980,0,876,"Scioto"
73,2,2,1981,0,893,"Scioto"
73,2,2,1982,2,925,"Scioto"
73,2,2,1983,1,957,"Scioto"
73,2,2,1984,0,971,"Scioto"
73,2,2,1985,0,981,"Scioto"
73,2,2,1986,0,954,"Scioto"
73,2,2,1987,2,955,"Scioto"
73,2,2,1988,0,944,"Scioto"
74,1,1,1968,12,28868,"Seneca"
74,1,1,1969,13,28782,"Seneca"
74,1,1,1970,15,28698,"Seneca"
74,1,1,1971,11,28854,"Seneca"
74,1,1,1972,12,29380,"Seneca"
74,1,1,1973,14,29812,"Seneca"
74,1,1,1974,17,29703,"Seneca"
74,1,1,1975,15,29559,"Seneca"
74,1,1,1976,24,29381,"Seneca"
74,1,1,1977,23,29576,"Seneca"
74,1,1,1978,18,29757,"Seneca"
74,1,1,1979,14,29829,"Seneca"
74,1,1,1980,23,29264,"Seneca"
